date,product_id,product_name,category,category_encoded,price,stock_purchased,quantity_sold,stock_wasted,stock_remaining,promotion_active,day_of_week,month,quarter,is_weekend,is_holiday,holiday_impact,temperature,humidity,precipitation,weather_condition,store_id
2024-02-03,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,88,64,0,24,True,5,2,1,True,False,0,37.2,82,0.1,Clear,STORE_001
2024-02-03,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,33,26,0,7,False,5,2,1,True,False,0,37.2,82,0.1,Clear,STORE_001
2024-02-04,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,192,134,4,54,False,6,2,1,True,False,0,28.0,63,0.0,Cloudy,STORE_001
2024-02-04,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,104,82,1,21,False,6,2,1,True,False,0,28.0,63,0.0,Cloudy,STORE_001
2024-02-04,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,172,90,5,77,False,6,2,1,True,False,0,28.0,63,0.0,Cloudy,STORE_001
2024-02-04,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,86,52,2,32,False,6,2,1,True,False,0,28.0,63,0.0,Cloudy,STORE_001
2024-02-04,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,80,58,1,21,False,6,2,1,True,False,0,28.0,63,0.0,Cloudy,STORE_001
2024-02-05,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,179,143,3,33,True,0,2,1,False,False,0,29.6,53,0.3,Clear,STORE_001
2024-02-05,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,155,58,9,88,False,0,2,1,False,False,0,29.6,53,0.3,Clear,STORE_001
2024-02-05,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,69,44,0,25,False,0,2,1,False,False,0,29.6,53,0.3,Clear,STORE_001
2024-02-05,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,73,51,1,21,False,0,2,1,False,False,0,29.6,53,0.3,Clear,STORE_001
2024-02-05,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,46,33,0,13,False,0,2,1,False,False,0,29.6,53,0.3,Clear,STORE_001
2024-02-06,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,151,125,2,24,False,1,2,1,False,False,0,23.4,69,0.6,Clear,STORE_001
2024-02-06,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,77,55,1,21,False,1,2,1,False,False,0,23.4,69,0.6,Clear,STORE_001
2024-02-06,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,98,72,0,26,True,1,2,1,False,False,0,23.4,69,0.6,Clear,STORE_001
2024-02-06,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,49,31,0,18,False,1,2,1,False,False,0,23.4,69,0.6,Clear,STORE_001
2024-02-06,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,40,27,0,13,False,1,2,1,False,False,0,23.4,69,0.6,Clear,STORE_001
2024-02-07,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,243,114,9,120,False,2,2,1,False,False,0,38.3,66,0.1,Clear,STORE_001
2024-02-07,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,111,80,1,30,False,2,2,1,False,False,0,38.3,66,0.1,Clear,STORE_001
2024-02-07,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,101,72,1,28,True,2,2,1,False,False,0,38.3,66,0.1,Clear,STORE_001
2024-02-07,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,59,40,1,18,False,2,2,1,False,False,0,38.3,66,0.1,Clear,STORE_001
2024-02-07,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,40,25,0,15,False,2,2,1,False,False,0,38.3,66,0.1,Clear,STORE_001
2024-02-08,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,121,85,3,33,False,3,2,1,False,False,0,30.8,85,0.0,Cloudy,STORE_001
2024-02-08,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,97,76,2,19,False,3,2,1,False,False,0,30.8,85,0.0,Cloudy,STORE_001
2024-02-08,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,86,64,1,21,False,3,2,1,False,False,0,30.8,85,0.0,Cloudy,STORE_001
2024-02-08,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,65,45,0,20,False,3,2,1,False,False,0,30.8,85,0.0,Cloudy,STORE_001
2024-02-08,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,33,22,0,11,False,3,2,1,False,False,0,30.8,85,0.0,Cloudy,STORE_001
2024-02-09,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,130,88,3,39,False,4,2,1,False,False,0,23.4,50,0.0,Cloudy,STORE_001
2024-02-09,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,79,56,2,21,False,4,2,1,False,False,0,23.4,50,0.0,Cloudy,STORE_001
2024-02-09,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,94,40,3,51,False,4,2,1,False,False,0,23.4,50,0.0,Cloudy,STORE_001
2024-02-09,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,52,40,0,12,False,4,2,1,False,False,0,23.4,50,0.0,Cloudy,STORE_001
2024-02-09,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,38,27,0,11,False,4,2,1,False,False,0,23.4,50,0.0,Cloudy,STORE_001
2024-02-10,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,143,104,3,36,False,5,2,1,True,False,0,22.4,75,0.3,Cloudy,STORE_001
2024-02-10,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,158,119,4,35,True,5,2,1,True,False,0,22.4,75,0.3,Cloudy,STORE_001
2024-02-10,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,119,80,2,37,False,5,2,1,True,False,0,22.4,75,0.3,Cloudy,STORE_001
2024-02-10,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,65,49,1,15,False,5,2,1,True,False,0,22.4,75,0.3,Cloudy,STORE_001
2024-02-10,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,45,32,0,13,False,5,2,1,True,False,0,22.4,75,0.3,Cloudy,STORE_001
2024-02-11,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,175,142,1,32,False,6,2,1,True,False,0,27.2,59,0.3,Clear,STORE_001
2024-02-11,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,193,133,5,55,True,6,2,1,True,False,0,27.2,59,0.3,Clear,STORE_001
2024-02-11,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,120,91,1,28,False,6,2,1,True,False,0,27.2,59,0.3,Clear,STORE_001
2024-02-11,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,104,62,1,41,False,6,2,1,True,False,0,27.2,59,0.3,Clear,STORE_001
2024-02-11,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,60,43,0,17,False,6,2,1,True,False,0,27.2,59,0.3,Clear,STORE_001
2024-02-12,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,120,84,3,33,False,0,2,1,False,False,0,30.9,46,0.6,Cloudy,STORE_001
2024-02-12,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,72,61,1,10,False,0,2,1,False,False,0,30.9,46,0.6,Cloudy,STORE_001
2024-02-12,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,69,48,1,20,False,0,2,1,False,False,0,30.9,46,0.6,Cloudy,STORE_001
2024-02-12,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,64,40,0,24,False,0,2,1,False,False,0,30.9,46,0.6,Cloudy,STORE_001
2024-02-12,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,43,29,0,14,False,0,2,1,False,False,0,30.9,46,0.6,Cloudy,STORE_001
2024-02-13,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,131,100,1,30,False,1,2,1,False,False,0,33.1,62,0.5,Cloudy,STORE_001
2024-02-13,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,69,51,2,16,False,1,2,1,False,False,0,33.1,62,0.5,Cloudy,STORE_001
2024-02-13,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,96,59,2,35,False,1,2,1,False,False,0,33.1,62,0.5,Cloudy,STORE_001
2024-02-13,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,73,50,1,22,True,1,2,1,False,False,0,33.1,62,0.5,Cloudy,STORE_001
2024-02-13,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,43,32,0,11,False,1,2,1,False,False,0,33.1,62,0.5,Cloudy,STORE_001
2024-02-14,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,253,170,5,78,True,2,2,1,False,False,0,30.1,69,0.3,Cloudy,STORE_001
2024-02-14,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,116,72,5,39,False,2,2,1,False,False,0,30.1,69,0.3,Cloudy,STORE_001
2024-02-14,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,80,59,0,21,False,2,2,1,False,False,0,30.1,69,0.3,Cloudy,STORE_001
2024-02-14,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,41,26,1,14,False,2,2,1,False,False,0,30.1,69,0.3,Cloudy,STORE_001
2024-02-14,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,46,27,0,19,False,2,2,1,False,False,0,30.1,69,0.3,Cloudy,STORE_001
2024-02-15,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,149,97,4,48,False,3,2,1,False,False,0,28.7,60,0.4,Clear,STORE_001
2024-02-15,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,90,56,2,32,False,3,2,1,False,False,0,28.7,60,0.4,Clear,STORE_001
2024-02-15,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,83,51,1,31,False,3,2,1,False,False,0,28.7,60,0.4,Clear,STORE_001
2024-02-15,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,53,34,0,19,False,3,2,1,False,False,0,28.7,60,0.4,Clear,STORE_001
2024-02-15,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,45,30,0,15,False,3,2,1,False,False,0,28.7,60,0.4,Clear,STORE_001
2024-02-16,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,137,90,3,44,False,4,2,1,False,False,0,22.2,95,0.6,Clear,STORE_001
2024-02-16,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,93,63,2,28,False,4,2,1,False,False,0,22.2,95,0.6,Clear,STORE_001
2024-02-16,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,80,63,0,17,False,4,2,1,False,False,0,22.2,95,0.6,Clear,STORE_001
2024-02-16,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,58,38,0,20,False,4,2,1,False,False,0,22.2,95,0.6,Clear,STORE_001
2024-02-16,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,43,28,0,15,False,4,2,1,False,False,0,22.2,95,0.6,Clear,STORE_001
2024-02-17,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,197,128,7,62,False,5,2,1,True,False,0,27.3,64,0.0,Clear,STORE_001
2024-02-17,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,108,88,1,19,False,5,2,1,True,False,0,27.3,64,0.0,Clear,STORE_001
2024-02-17,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,136,91,2,43,True,5,2,1,True,False,0,27.3,64,0.0,Clear,STORE_001
2024-02-17,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,73,52,1,20,False,5,2,1,True,False,0,27.3,64,0.0,Clear,STORE_001
2024-02-17,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,70,43,2,25,True,5,2,1,True,False,0,27.3,64,0.0,Clear,STORE_001
2024-02-18,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,227,144,6,77,False,6,2,1,True,False,0,35.8,95,0.4,Cloudy,STORE_001
2024-02-18,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,123,74,5,44,False,6,2,1,True,False,0,35.8,95,0.4,Cloudy,STORE_001
2024-02-18,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,129,90,1,38,False,6,2,1,True,False,0,35.8,95,0.4,Cloudy,STORE_001
2024-02-18,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,68,50,1,17,False,6,2,1,True,False,0,35.8,95,0.4,Cloudy,STORE_001
2024-02-18,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,60,35,0,25,False,6,2,1,True,False,0,35.8,95,0.4,Cloudy,STORE_001
2024-02-19,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,136,90,3,43,False,0,2,1,False,False,0,24.8,75,0.5,Clear,STORE_001
2024-02-19,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,136,93,3,40,False,0,2,1,False,False,0,24.8,75,0.5,Clear,STORE_001
2024-02-19,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,105,85,0,20,True,0,2,1,False,False,0,24.8,75,0.5,Clear,STORE_001
2024-02-19,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,53,38,0,15,False,0,2,1,False,False,0,24.8,75,0.5,Clear,STORE_001
2024-02-19,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,47,28,1,18,False,0,2,1,False,False,0,24.8,75,0.5,Clear,STORE_001
2024-02-20,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,191,122,6,63,False,1,2,1,False,False,0,24.2,53,0.0,Clear,STORE_001
2024-02-20,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,118,86,2,30,True,1,2,1,False,False,0,24.2,53,0.0,Clear,STORE_001
2024-02-20,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,75,53,1,21,False,1,2,1,False,False,0,24.2,53,0.0,Clear,STORE_001
2024-02-20,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,64,44,0,20,False,1,2,1,False,False,0,24.2,53,0.0,Clear,STORE_001
2024-02-20,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,52,36,0,16,True,1,2,1,False,False,0,24.2,53,0.0,Clear,STORE_001
2024-02-21,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,159,125,3,31,True,2,2,1,False,False,0,28.2,52,0.1,Clear,STORE_001
2024-02-21,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,134,88,3,43,False,2,2,1,False,False,0,28.2,52,0.1,Clear,STORE_001
2024-02-21,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,68,47,0,21,False,2,2,1,False,False,0,28.2,52,0.1,Clear,STORE_001
2024-02-21,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,70,50,0,20,True,2,2,1,False,False,0,28.2,52,0.1,Clear,STORE_001
2024-02-21,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,32,22,0,10,False,2,2,1,False,False,0,28.2,52,0.1,Clear,STORE_001
2024-02-22,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,184,126,5,53,False,3,2,1,False,False,0,25.6,69,0.0,Cloudy,STORE_001
2024-02-22,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,135,63,4,68,False,3,2,1,False,False,0,25.6,69,0.0,Cloudy,STORE_001
2024-02-22,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,75,53,0,22,False,3,2,1,False,False,0,25.6,69,0.0,Cloudy,STORE_001
2024-02-22,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,77,33,2,42,False,3,2,1,False,False,0,25.6,69,0.0,Cloudy,STORE_001
2024-02-22,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,39,33,0,6,False,3,2,1,False,False,0,25.6,69,0.0,Cloudy,STORE_001
2024-02-23,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,133,92,4,37,False,4,2,1,False,False,0,28.9,46,0.4,Cloudy,STORE_001
2024-02-23,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,80,59,1,20,False,4,2,1,False,False,0,28.9,46,0.4,Cloudy,STORE_001
2024-02-23,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,71,57,0,14,False,4,2,1,False,False,0,28.9,46,0.4,Cloudy,STORE_001
2024-02-23,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,50,34,1,15,False,4,2,1,False,False,0,28.9,46,0.4,Cloudy,STORE_001
2024-02-23,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,41,28,0,13,False,4,2,1,False,False,0,28.9,46,0.4,Cloudy,STORE_001
2024-02-24,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,151,121,1,29,False,5,2,1,True,False,0,27.2,71,0.2,Cloudy,STORE_001
2024-02-24,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,123,77,5,41,False,5,2,1,True,False,0,27.2,71,0.2,Cloudy,STORE_001
2024-02-24,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,120,79,2,39,False,5,2,1,True,False,0,27.2,71,0.2,Cloudy,STORE_001
2024-02-24,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,72,56,0,16,False,5,2,1,True,False,0,27.2,71,0.2,Cloudy,STORE_001
2024-02-24,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,60,44,0,16,False,5,2,1,True,False,0,27.2,71,0.2,Cloudy,STORE_001
2024-02-25,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,196,155,4,37,False,6,2,1,True,False,0,27.3,71,0.1,Cloudy,STORE_001
2024-02-25,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,161,99,5,57,True,6,2,1,True,False,0,27.3,71,0.1,Cloudy,STORE_001
2024-02-25,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,132,87,3,42,True,6,2,1,True,False,0,27.3,71,0.1,Cloudy,STORE_001
2024-02-25,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,69,42,0,27,False,6,2,1,True,False,0,27.3,71,0.1,Cloudy,STORE_001
2024-02-25,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,56,42,0,14,False,6,2,1,True,False,0,27.3,71,0.1,Cloudy,STORE_001
2024-02-26,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,117,83,2,32,False,0,2,1,False,False,0,26.8,78,0.6,Cloudy,STORE_001
2024-02-26,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,111,85,1,25,False,0,2,1,False,False,0,26.8,78,0.6,Cloudy,STORE_001
2024-02-26,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,75,55,1,19,False,0,2,1,False,False,0,26.8,78,0.6,Cloudy,STORE_001
2024-02-26,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,53,37,0,16,False,0,2,1,False,False,0,26.8,78,0.6,Cloudy,STORE_001
2024-02-26,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,60,31,0,29,True,0,2,1,False,False,0,26.8,78,0.6,Cloudy,STORE_001
2024-02-27,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,148,102,4,42,False,1,2,1,False,False,0,34.8,62,0.3,Cloudy,STORE_001
2024-02-27,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,110,71,3,36,False,1,2,1,False,False,0,34.8,62,0.3,Cloudy,STORE_001
2024-02-27,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,79,61,1,17,False,1,2,1,False,False,0,34.8,62,0.3,Cloudy,STORE_001
2024-02-27,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,54,39,0,15,False,1,2,1,False,False,0,34.8,62,0.3,Cloudy,STORE_001
2024-02-27,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,38,27,0,11,False,1,2,1,False,False,0,34.8,62,0.3,Cloudy,STORE_001
2024-02-28,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,150,105,3,42,False,2,2,1,False,False,0,33.0,79,0.0,Cloudy,STORE_001
2024-02-28,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,165,78,6,81,True,2,2,1,False,False,0,33.0,79,0.0,Cloudy,STORE_001
2024-02-28,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,100,61,1,38,False,2,2,1,False,False,0,33.0,79,0.0,Cloudy,STORE_001
2024-02-28,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,64,55,0,9,False,2,2,1,False,False,0,33.0,79,0.0,Cloudy,STORE_001
2024-02-28,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,31,25,0,6,False,2,2,1,False,False,0,33.0,79,0.0,Cloudy,STORE_001
2024-02-29,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,158,116,3,39,False,3,2,1,False,False,0,31.0,72,0.2,Clear,STORE_001
2024-02-29,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,122,83,2,37,False,3,2,1,False,False,0,31.0,72,0.2,Clear,STORE_001
2024-02-29,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,106,74,2,30,False,3,2,1,False,False,0,31.0,72,0.2,Clear,STORE_001
2024-02-29,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,49,36,0,13,False,3,2,1,False,False,0,31.0,72,0.2,Clear,STORE_001
2024-02-29,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,49,35,0,14,True,3,2,1,False,False,0,31.0,72,0.2,Clear,STORE_001
2024-03-01,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,150,100,5,45,False,4,3,1,False,False,0,31.8,51,0.1,Clear,STORE_001
2024-03-01,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,83,61,1,21,False,4,3,1,False,False,0,31.8,51,0.1,Clear,STORE_001
2024-03-01,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,123,75,2,46,False,4,3,1,False,False,0,31.8,51,0.1,Clear,STORE_001
2024-03-01,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,59,44,0,15,False,4,3,1,False,False,0,31.8,51,0.1,Clear,STORE_001
2024-03-01,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,58,28,0,30,False,4,3,1,False,False,0,31.8,51,0.1,Clear,STORE_001
2024-03-02,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,182,89,9,84,False,5,3,1,True,False,0,30.6,57,0.1,Clear,STORE_001
2024-03-02,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,141,121,2,18,False,5,3,1,True,False,0,30.6,57,0.1,Clear,STORE_001
2024-03-02,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,74,54,1,19,False,5,3,1,True,False,0,30.6,57,0.1,Clear,STORE_001
2024-03-02,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,94,71,0,23,True,5,3,1,True,False,0,30.6,57,0.1,Clear,STORE_001
2024-03-02,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,68,49,1,18,True,5,3,1,True,False,0,30.6,57,0.1,Clear,STORE_001
2024-03-03,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,218,165,6,47,False,6,3,1,True,False,0,31.9,82,0.2,Cloudy,STORE_001
2024-03-03,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,117,85,3,29,False,6,3,1,True,False,0,31.9,82,0.2,Cloudy,STORE_001
2024-03-03,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,92,70,0,22,False,6,3,1,True,False,0,31.9,82,0.2,Cloudy,STORE_001
2024-03-03,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,65,53,0,12,False,6,3,1,True,False,0,31.9,82,0.2,Cloudy,STORE_001
2024-03-03,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,54,36,0,18,True,6,3,1,True,False,0,31.9,82,0.2,Cloudy,STORE_001
2024-03-04,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,136,117,1,18,False,0,3,1,False,False,0,26.8,69,0.3,Clear,STORE_001
2024-03-04,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,97,77,2,18,True,0,3,1,False,False,0,26.8,69,0.3,Clear,STORE_001
2024-03-04,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,112,76,2,34,True,0,3,1,False,False,0,26.8,69,0.3,Clear,STORE_001
2024-03-04,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,58,42,0,16,False,0,3,1,False,False,0,26.8,69,0.3,Clear,STORE_001
2024-03-04,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,45,34,0,11,False,0,3,1,False,False,0,26.8,69,0.3,Clear,STORE_001
2024-03-05,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,105,73,2,30,False,1,3,1,False,False,0,25.7,56,0.1,Clear,STORE_001
2024-03-05,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,128,83,4,41,False,1,3,1,False,False,0,25.7,56,0.1,Clear,STORE_001
2024-03-05,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,78,53,1,24,False,1,3,1,False,False,0,25.7,56,0.1,Clear,STORE_001
2024-03-05,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,62,45,0,17,False,1,3,1,False,False,0,25.7,56,0.1,Clear,STORE_001
2024-03-05,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,41,33,0,8,False,1,3,1,False,False,0,25.7,56,0.1,Clear,STORE_001
2024-03-06,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,142,99,3,40,False,2,3,1,False,False,0,28.6,75,0.2,Cloudy,STORE_001
2024-03-06,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,159,102,5,52,False,2,3,1,False,False,0,28.6,75,0.2,Cloudy,STORE_001
2024-03-06,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,90,54,2,34,False,2,3,1,False,False,0,28.6,75,0.2,Cloudy,STORE_001
2024-03-06,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,68,43,1,24,False,2,3,1,False,False,0,28.6,75,0.2,Cloudy,STORE_001
2024-03-06,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,24,15,0,9,False,2,3,1,False,False,0,28.6,75,0.2,Cloudy,STORE_001
2024-03-07,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,268,126,8,134,False,3,3,1,False,False,0,34.6,62,0.1,Clear,STORE_001
2024-03-07,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,118,82,3,33,False,3,3,1,False,False,0,34.6,62,0.1,Clear,STORE_001
2024-03-07,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,91,61,1,29,True,3,3,1,False,False,0,34.6,62,0.1,Clear,STORE_001
2024-03-07,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,82,50,2,30,True,3,3,1,False,False,0,34.6,62,0.1,Clear,STORE_001
2024-03-07,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,39,28,0,11,False,3,3,1,False,False,0,34.6,62,0.1,Clear,STORE_001
2024-03-08,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,197,129,4,64,False,4,3,1,False,True,2,29.1,67,0.1,Clear,STORE_001
2024-03-08,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,177,111,3,63,False,4,3,1,False,True,2,29.1,67,0.1,Clear,STORE_001
